lon,lat
-55.27482165209295,-11.762046256854749
-55.273923336808835,-11.771568398866416
-55.2714080540133,-11.792409313457988
-55.27931322851355,-11.767525980087878
-55.28524210938874,-11.787109253281683
-55.28146918519544,-11.767076822445818
-55.289643854280925,-11.768334463843585
-55.27500131514978,-11.796541563764938
-55.273923336808835,-11.790343188304513
-55.26458085785399,-11.77084974663912
-55.28542177244557,-11.763753055894576
-55.29862700712212,-11.790253356776102
-55.28757772912745,-11.789804199134041
-55.27122839095647,-11.760519120871745
-55.28102002755338,-11.766537833275347
-55.26826395051888,-11.783246497559968
-55.29575239821294,-11.782258350747437
-55.27571996737707,-11.761417436155865
-55.28838621288316,-11.793127965685285
-55.29494391445723,-11.798158531276354
-55.26287405881416,-11.772376882622122
-55.28326581576368,-11.780731214764435
-55.27024024414394,-11.785222791185031
-55.28497261480351,-11.785761780355504
-55.27571996737707,-11.761597099212688
-55.27374367375201,-11.788277063151039
-55.27302502152472,-11.796990721406997
-55.28982351733775,-11.771568398866416
-55.277516597945315,-11.782977002974734
-55.28030137532608,-11.79204998734434
-55.276079293490724,-11.762675077553633
-55.29287778930376,-11.799685667259357
-55.28308615270685,-11.795643248480818
-55.284613288689854,-11.798517857390001
-55.282547163536385,-11.79752971057747
-55.29350661000264,-11.766537833275347
-55.266107993837,-11.76671749633217
-55.29206930554805,-11.769232779127705
-55.262245238115284,-11.770670083582296
-55.26790462440523,-11.789534704548807
-55.29081166415028,-11.780371888650787
-55.28407429951938,-11.795014427781934
-55.291979474019634,-11.792678808043224
-55.274911483621366,-11.795553416952407
-55.27383350528042,-11.77273620873577
-55.295572735156114,-11.78369565520203
-55.28524210938874,-11.795463585423995
-55.27113855942807,-11.765729349519638
-55.29332694694582,-11.775520986116542
-55.2856912670308,-11.766897159388995
-55.26997074955871,-11.792409313457988
-55.26637748842223,-11.77363452401989
-55.28551160397398,-11.76528019187758
-55.289464191224106,-11.789894030662454
-55.272486032354244,-11.791241503588633
-55.27356401069519,-11.779204078781431
-55.27545047279184,-11.761597099212688
-55.278953902399905,-11.764651371178696
-55.28407429951938,-11.791331335117045
-55.2751809782066,-11.771568398866416
-55.290362506508224,-11.762495414496808
-55.27823525017261,-11.79339746027052
-55.29925582782101,-11.795643248480818
-55.267994455933646,-11.767795474673113
-55.29350661000264,-11.79986533031618
-55.297998186423236,-11.762225919911572
-55.29862700712212,-11.777587111270016
-55.2767081141896,-11.76447170812187
-55.26278422728575,-11.794655101668287
-55.26098759671751,-11.778754921139372
-55.271587717070126,-11.767975137729938
-55.29736936572436,-11.761866593797924
-55.27832508170102,-11.78378548673044
-55.27185721165536,-11.767346317031054
-55.29674054502547,-11.771927724980063
-55.28434379410462,-11.77309553484942
-55.27338434763836,-11.788097400094214
-55.26035877601863,-11.780102394065551
-55.26188591200163,-11.766897159388995
-55.29233880013329,-11.760339457814922
-55.29530324057088,-11.76671749633217
-55.29674054502547,-11.776239638343837
-55.280391206854496,-11.765729349519638
-55.26503001549605,-11.78279733991791
-55.271048727899654,-11.78055155170761
-55.27904373392832,-11.796811058350174
-55.278504744757846,-11.796541563764938
-55.29521340904247,-11.793487291798932
-55.28102002755338,-11.767705643144701
-55.27563013584866,-11.794565270139875
-55.280840364496555,-11.791600829702281
-55.271048727899654,-11.77498199694607
-55.29314728388899,-11.79708055293541
-55.280121712269256,-11.785492285770268
-55.27401316833725,-11.760608952400156
-55.282547163536385,-11.799506004202533
-55.26458085785399,-11.773454860963067
-55.26269439575734,-11.769322610656117
-55.2758996304339,-11.784144812844088
-55.26763512982,-11.784144812844088
-55.26035877601863,-11.798338194333176
-55.266736814535875,-11.77040058899706
-55.26682664606429,-11.771837893451652
-55.26287405881416,-11.784324475900913
-55.26017911296181,-11.773814187076715
-55.299704985463066,-11.773454860963067
-55.27401316833725,-11.798248362804765
-55.26682664606429,-11.76761581161629
-55.296201555855,-11.791960155815929
-55.27401316833725,-11.777048122099545
-55.26278422728575,-11.798877183503649
-55.28757772912745,-11.77731761668478
-55.292518463190106,-11.785941443412328
-55.26458085785399,-11.792139818872753
-55.27886407087149,-11.798068699747942
-55.26718597217794,-11.774802333889246
-55.26952159191665,-11.77866508961096
-55.28236750047956,-11.774173513190362
-55.26422153174035,-11.799416172674121
-55.265748667723344,-11.796451732236527
-55.261975743530044,-11.791331335117045
-55.27787592405896,-11.781809193105378
-55.27545047279184,-11.770131094411823
-55.2811996906102,-11.760249626286509
-55.264131700211934,-11.761507267684276
-55.26997074955871,-11.789804199134041
-55.26287405881416,-11.785671948827092
-55.26188591200163,-11.792409313457988
-55.273474179166776,-11.784324475900913
-55.29386593611629,-11.76123777309904
-55.28712857148539,-11.770580252053884
-55.266107993837,-11.783875318258852
-55.28739806607063,-11.790882177474986
-55.28110985908179,-11.777137953627957
-55.279403060041965,-11.767076822445818
-55.268443613575705,-11.779383741838256
-55.267994455933646,-11.763753055894576
-55.2864099192581,-11.788007568565803
-55.29431509375835,-11.784863465071384
-55.2819183428375,-11.764920865763932
-55.2721267062406,-11.761417436155865
-55.28551160397398,-11.772556545678947
-55.284164131047795,-11.762944572138869
-55.27805558711579,-11.78378548673044
-55.26763512982,-11.797350047520645
-55.267994455933646,-11.775341323059717
-55.28407429951938,-11.769771768298176
-55.29593206126976,-11.784953296599797
-55.29332694694582,-11.79663139529335
-55.270330075672355,-11.793307628742108
-55.26970125497347,-11.76069878392857
-55.28712857148539,-11.764561539650284
-55.28110985908179,-11.773814187076715
-55.290362506508224,-11.763214066724103
-55.27616912501913,-11.779563404895079
-55.266107993837,-11.782258350747437
-55.297998186423236,-11.760159794758097
-55.28658958231492,-11.796900889878586
-55.266287656893816,-11.773544692491479
-55.285601435502386,-11.767705643144701
-55.286050593144445,-11.775251491531305
-55.297818523366416,-11.767166653974229
-55.2796725546272,-11.797889036691117
-55.27006058108712,-11.799056846560473
-55.28748789759904,-11.781270203934906
-55.270599570257595,-11.782078687690614
-55.280840364496555,-11.783426160616793
-55.28479295174668,-11.794116112497816
-55.274911483621366,-11.796002574594466
-55.299704985463066,-11.797619542105881
-55.26835378204729,-11.778485426554136
-55.28173867978067,-11.764561539650284
-55.28739806607063,-11.784953296599797
-55.27167754859853,-11.781988856162203
-55.28910486511045,-11.79339746027052
-55.284882783275094,-11.782527845332673
-55.268892771217764,-11.767975137729938
-55.271587717070126,-11.79618223765129
-55.27859457628625,-11.761417436155865
-55.277696261002134,-11.77084974663912
-55.28281665812162,-11.768334463843585
-55.265569004666524,-11.779293910309843
-55.26565883619494,-11.791241503588633
-55.263862205626694,-11.791960155815929
-55.29081166415028,-11.765639517991227
-55.262963890342576,-11.770220925940237
-55.27338434763836,-11.785043128128208
-55.28263699506479,-11.770939578167532
-55.27545047279184,-11.787019421753271
-55.269341928859824,-11.770220925940237
-55.29566256668453,-11.77309553484942
-55.29045233803664,-11.769502273712941
-55.26143675435957,-11.788187231622627
-55.260089281433395,-11.778395595025724
-55.276258956547544,-11.78746857939533
-55.26449102632558,-11.791870324287517
-55.2901828434514,-11.787378747866919
-55.275809798905485,-11.77273620873577
-55.27634878807596,-11.776509132929073
-55.27167754859853,-11.799236509617296
-55.26880293968935,-11.78692959022486
-55.28146918519544,-11.796002574594466
-55.288206549826334,-11.793127965685285
-55.29665071349706,-11.791870324287517
-55.28973368580934,-11.787288916338508
-55.276797945718016,-11.795822911537643
-55.293237115417405,-11.791061840531809
-55.29907616476418,-11.793127965685285
-55.27976238615561,-11.780910877821258
-55.290362506508224,-11.789355041491982
-55.277965755587374,-11.769951431355
-55.272216537769005,-11.774173513190362
-55.291530316377575,-11.79663139529335
-55.28757772912745,-11.768244632315174
-55.27374367375201,-11.787648242452155
-55.268892771217764,-11.779922731008726
-55.26431136326875,-11.78369565520203
-55.297818523366416,-11.767795474673113
-55.27401316833725,-11.790433019832925
-55.29880667017895,-11.78001256253714
-55.29530324057088,-11.76069878392857
-55.26835378204729,-11.769412442184528
-55.29287778930376,-11.773993850133538
-55.283175984235264,-11.791780492759104
-55.28434379410462,-11.777856605855252
-55.28021154379767,-11.762854740610456
-55.26952159191665,-11.764561539650284
-55.28973368580934,-11.79061268288975
-55.29377610458788,-11.797709373634294
-55.2879370552411,-11.784054981315677
-55.27419283139407,-11.769771768298176
-55.261526585887985,-11.795463585423995
-55.27419283139407,-11.76581918104805
-55.26458085785399,-11.791061840531809
-55.27311485305313,-11.796272069179702
-55.26682664606429,-11.779383741838256
-55.28164884825226,-11.762046256854749
-55.27787592405896,-11.79842802586159
-55.29081166415028,-11.776239638343837
-55.26332321645622,-11.776239638343837
-55.27410299986566,-11.776688795985896
-55.27446232597931,-11.778844752667784
-55.29979481699148,-11.774443007775599
-55.28542177244557,-11.796541563764938
-55.28533194091715,-11.79204998734434
-55.29934565934942,-11.783246497559968
-55.27464198903613,-11.776149806815425
-55.29072183262187,-11.79986533031618
-55.28596076161604,-11.770131094411823
-55.29934565934942,-11.762315751439985
-55.28928452816728,-11.765729349519638
-55.26287405881416,-11.777227785156368
-55.275809798905485,-11.786300769525976
-55.26269439575734,-11.777137953627957
-55.27958272309879,-11.792499144986401
-55.29575239821294,-11.791331335117045
-55.2864099192581,-11.793756786384167
-55.26808428746206,-11.762495414496808
-55.2901828434514,-11.776688795985896
-55.26350287951305,-11.767975137729938
-55.28703873995698,-11.776419301400662
-55.283175984235264,-11.787288916338508
-55.270150412615536,-11.782168519219026
-55.26637748842223,-11.796451732236527
-55.270599570257595,-11.773544692491479
-55.28362514187732,-11.774353176247185
-55.26332321645622,-11.772826040264183
-55.26305372187099,-11.791421166645456
-55.274372494450894,-11.797709373634294
-55.27419283139407,-11.76123777309904
-55.26476052091081,-11.792768639571635
-55.28667941384333,-11.778844752667784
-55.29736936572436,-11.795643248480818
-55.295123577514055,-11.763303898252516
-55.28766756065586,-11.770310757468648
-55.29629138738341,-11.767346317031054
-55.26943176038824,-11.782168519219026
-55.27652845113278,-11.782258350747437
-55.26269439575734,-11.76447170812187
-55.29736936572436,-11.779024415724608
-55.26062827060387,-11.774443007775599
-55.26907243427459,-11.770220925940237
-55.2767081141896,-11.777407448213193
-55.287757392184275,-11.76761581161629
-55.28892520205363,-11.77040058899706
-55.27616912501913,-11.776509132929073
-55.27024024414394,-11.785761780355504
-55.29584222974135,-11.785671948827092
-55.285062446331914,-11.787019421753271
-55.282996321178445,-11.771568398866416
-55.27041990720077,-11.795822911537643
-55.27383350528042,-11.783336329088382
-55.28479295174668,-11.783156666031557
-55.26377237409828,-11.774443007775599
-55.277247103360075,-11.78836689467945
-55.283714973405736,-11.787558410923744
-55.28335564729209,-11.764022550479812
-55.285601435502386,-11.76303440366728
-55.28874553899681,-11.779293910309843
-55.28102002755338,-11.785222791185031
-55.26071810213228,-11.797889036691117
-55.27401316833725,-11.79896701503206
-55.26332321645622,-11.79438560708305
-55.275809798905485,-11.781180372406494
-55.28892520205363,-11.786210937997563
-55.271048727899654,-11.766088675633286
-55.27338434763836,-11.764831034235518
-55.281289522138614,-11.787378747866919
-55.26071810213228,-11.787199084810096
-55.26350287951305,-11.779832899480315
-55.27652845113278,-11.786570264111212
-55.27050973872918,-11.79339746027052
-55.2653893416097,-11.772376882622122
-55.28533194091715,-11.781000709349671
-55.29530324057088,-11.76851412690041
-55.29629138738341,-11.762854740610456
-55.269162265803004,-11.780821046292846
-55.286769245371744,-11.761956425326337
-55.26125709130275,-11.795463585423995
-55.299165996292594,-11.780731214764435
-55.291350653320755,-11.773544692491479
-55.28883537052522,-11.76213608838316
-55.26817411899047,-11.770490420525473
-55.27886407087149,-11.799416172674121
-55.263682542569875,-11.761956425326337
-55.27410299986566,-11.773185366377831
-55.273204684581536,-11.780821046292846
-55.26287405881416,-11.772915871792595
-55.26961142344506,-11.784953296599797
-55.276079293490724,-11.761058110042217
-55.286769245371744,-11.78926520996357
-55.27832508170102,-11.766537833275347
-55.284164131047795,-11.784054981315677
-55.2608977651891,-11.792139818872753
-55.282996321178445,-11.768064969258349
-55.28452345716145,-11.796541563764938
-55.26763512982,-11.789355041491982
-55.26997074955871,-11.773454860963067
-55.27760642947372,-11.77677862751431
-55.28865570746839,-11.775520986116542
-55.28497261480351,-11.798248362804765
-55.284164131047795,-11.78692959022486
-55.28407429951938,-11.77776677432684
-55.28829638135475,-11.760249626286509
-55.262963890342576,-11.769502273712941
-55.29341677847423,-11.782527845332673
-55.29449475681517,-11.782527845332673
-55.284613288689854,-11.791600829702281
-55.271767380126946,-11.769412442184528
-55.26718597217794,-11.773454860963067
-55.283175984235264,-11.784414307429325
-55.27994204921244,-11.763753055894576
-55.28524210938874,-11.799595835730944
-55.27527080973501,-11.79384661791258
-55.27356401069519,-11.784054981315677
-55.27760642947372,-11.783336329088382
-55.26422153174035,-11.78234818227585
-55.28865570746839,-11.795373753895582
-55.26233506964369,-11.77040058899706
-55.298447344065295,-11.76581918104805
-55.27814541864419,-11.794655101668287
-55.264850352439225,-11.786480432582799
-55.29503374598564,-11.783605823673618
-55.272486032354244,-11.782078687690614
-55.28102002755338,-11.76581918104805
-55.291350653320755,-11.763303898252516
-55.2616164174164,-11.779383741838256
-55.26781479287682,-11.777856605855252
-55.276797945718016,-11.777946437383664
-55.277516597945315,-11.780641383236024
-55.28883537052522,-11.766986990917406
-55.291350653320755,-11.760519120871745
-55.283984467990976,-11.795553416952407
-55.283984467990976,-11.765549686462816
-55.28281665812162,-11.760069963229686
-55.27661828266119,-11.799056846560473
-55.28470312021827,-11.791690661230692
-55.275360641263426,-11.764651371178696
-55.29377610458788,-11.76069878392857
-55.26350287951305,-11.775610817644953
-55.28596076161604,-11.776688795985896
-55.26278422728575,-11.791241503588633
-55.29736936572436,-11.794475438611464
-55.26188591200163,-11.778485426554136
-55.260089281433395,-11.771568398866416
-55.271767380126946,-11.781360035463319
-55.288476044411574,-11.79016352524769
-55.267455466763174,-11.762764909082044
-55.27922339698514,-11.78603127494074
-55.29934565934942,-11.791331335117045
-55.277247103360075,-11.76528019187758
-55.260089281433395,-11.799236509617296
-55.29188964249123,-11.761147941570629
-55.265569004666524,-11.79842802586159
-55.29925582782101,-11.772915871792595
-55.292967620832165,-11.79438560708305
-55.27832508170102,-11.793936449440992
-55.28578109855921,-11.792319481929576
-55.27598946196231,-11.79618223765129
-55.28102002755338,-11.77040058899706
-55.27095889637124,-11.789534704548807
-55.26404186868352,-11.768963284542469
-55.269341928859824,-11.796361900708114
-55.28623025620127,-11.76537002340599
-55.263682542569875,-11.763393729780928
-55.26125709130275,-11.789534704548807
-55.290901495678696,-11.777048122099545
-55.28182851130909,-11.77498199694607
-55.27329451610995,-11.790433019832925
-55.26736563523476,-11.796361900708114
-55.2939557676447,-11.762585246025221
-55.270689401786,-11.770580252053884
-55.2999744800483,-11.79438560708305
-55.296111724326586,-11.792229650401165
-55.29431509375835,-11.771568398866416
-55.28757772912745,-11.791870324287517
-55.26188591200163,-11.772107388036888
-55.287757392184275,-11.78468380201456
-55.279403060041965,-11.785761780355504
-55.26422153174035,-11.78603127494074
-55.28470312021827,-11.793577123327344
-55.260807933660686,-11.762225919911572
-55.29188964249123,-11.768064969258349
-55.271587717070126,-11.769951431355
-55.28110985908179,-11.778754921139372
-55.27841491322943,-11.786570264111212
-55.29377610458788,-11.787738073980567
-55.284613288689854,-11.794205944026228
-55.27131822248489,-11.765459854934402
-55.291530316377575,-11.774712502360833
-55.28623025620127,-11.789175378435159
-55.29476425140041,-11.792768639571635
-55.29476425140041,-11.784863465071384
-55.28811671829792,-11.797978868219529
-55.29215913707646,-11.776688795985896
-55.26458085785399,-11.76815480078676
-55.278504744757846,-11.76123777309904
-55.27563013584866,-11.77309553484942
-55.28973368580934,-11.798248362804765
-55.278953902399905,-11.786660095639624
-55.26547917313811,-11.787558410923744
-55.28182851130909,-11.786749927168035
-55.28200817436591,-11.77543115458813
-55.276079293490724,-11.79528392236717
-55.28021154379767,-11.778485426554136
-55.27958272309879,-11.788187231622627
-55.28093019602497,-11.771029409695943
-55.2774267664169,-11.795463585423995
-55.28658958231492,-11.790433019832925
-55.29674054502547,-11.78055155170761
-55.27428266292248,-11.79519409083876
-55.28497261480351,-11.775161660002894
-55.26979108650188,-11.783875318258852
-55.28784722371269,-11.769142947599292
-55.28326581576368,-11.774622670832422
-55.26862327663253,-11.793756786384167
-55.297818523366416,-11.775520986116542
-55.29835751253689,-11.792319481929576
-55.298716838650535,-11.783965149787266
-55.27904373392832,-11.781629530048555
-55.29754902878118,-11.788546557736275
-55.2924286316617,-11.789444873020393
-55.28578109855921,-11.779653236423492
-55.28703873995698,-11.779563404895079
-55.29584222974135,-11.795733080009231
-55.26592833078017,-11.79896701503206
-55.29359644153105,-11.787827905508978
-55.28209800589432,-11.783515992145205
-55.273923336808835,-11.795822911537643
-55.264131700211934,-11.766537833275347
-55.266557151479056,-11.797350047520645
-55.27886407087149,-11.797799205162706
-55.28524210938874,-11.77866508961096
-55.27230636929742,-11.776329469872248
-55.26494018396764,-11.766537833275347
-55.269162265803004,-11.798607688918413
-55.277516597945315,-11.78603127494074
-55.298896501707354,-11.781360035463319
-55.284613288689854,-11.771658230394827
-55.290093011922984,-11.774802333889246
-55.28829638135475,-11.77866508961096
-55.2758996304339,-11.789983862190866
-55.26431136326875,-11.765010697292343
-55.263413047984635,-11.762764909082044
-55.286320087729685,-11.772826040264183
-55.293237115417405,-11.782617676861086
-55.28425396257621,-11.797439879049058
-55.264850352439225,-11.767436148559465
-55.282277668951146,-11.792409313457988
-55.27428266292248,-11.78288717144632
-55.27311485305313,-11.79016352524769
-55.29754902878118,-11.798877183503649
-55.29718970266753,-11.791151672060222
-55.28748789759904,-11.76303440366728
-55.29817784948006,-11.76447170812187
-55.27616912501913,-11.765190360349166
-55.26871310816094,-11.789355041491982
-55.282726826593205,-11.779563404895079
-55.27643861960437,-11.79609240612288
-55.295393072099294,-11.772915871792595
-55.284882783275094,-11.774892165417658
-55.2819183428375,-11.76069878392857
-55.28218783742273,-11.792588976514812
-55.27688777724643,-11.79061268288975
-55.2774267664169,-11.781270203934906
-55.28623025620127,-11.797260215992234
-55.2909913272071,-11.781629530048555
-55.266736814535875,-11.786121106469151
-55.295572735156114,-11.775071828474482
-55.26835378204729,-11.76348356130934
-55.27598946196231,-11.774622670832422
-55.27994204921244,-11.787648242452155
-55.29162014790599,-11.780731214764435
-55.28892520205363,-11.799506004202533
-55.28173867978067,-11.771658230394827
-55.274372494450894,-11.777946437383664
-55.27050973872918,-11.78881605232151
-55.2856912670308,-11.789534704548807
-55.29287778930376,-11.79896701503206
-55.29000318039457,-11.760069963229686
-55.28173867978067,-11.765190360349166
-55.284613288689854,-11.766537833275347
-55.263862205626694,-11.791151672060222
-55.289913348866165,-11.765909012576463
-55.28326581576368,-11.796990721406997
-55.28829638135475,-11.77588031223019
-55.26997074955871,-11.798248362804765
-55.29449475681517,-11.786210937997563
-55.27787592405896,-11.796721226821763
-55.26233506964369,-11.790792345946572
-55.26170624894481,-11.794565270139875
-55.29162014790599,-11.767256485502642
-55.28667941384333,-11.787558410923744
-55.28452345716145,-11.785671948827092
-55.28865570746839,-11.790253356776102
-55.28380480493415,-11.779922731008726
-55.29736936572436,-11.795553416952407
-55.29233880013329,-11.787199084810096
-55.28685907690016,-11.777227785156368
-55.284613288689854,-11.789624536077218
-55.26790462440523,-11.799056846560473
-55.29709987113912,-11.793666954855755
-55.291979474019634,-11.77129890428118
-55.28614042467286,-11.77273620873577
-55.27805558711579,-11.777137953627957
-55.27239620082583,-11.770580252053884
-55.282277668951146,-11.775071828474482
-55.295123577514055,-11.768693789957233
-55.29305745236058,-11.764920865763932
-55.28856587593998,-11.762315751439985
-55.26583849925176,-11.778754921139372
-55.28658958231492,-11.79429577555464
-55.28551160397398,-11.789355041491982
-55.28865570746839,-11.786480432582799
-55.26961142344506,-11.780641383236024
-55.26215540658687,-11.772107388036888
-55.279133565456725,-11.767705643144701
-55.29144048484917,-11.76581918104805
-55.264131700211934,-11.792768639571635
-55.298447344065295,-11.796990721406997
-55.27527080973501,-11.798877183503649
-55.28308615270685,-11.785851611883915
-55.26188591200163,-11.766897159388995
-55.26503001549605,-11.785941443412328
-55.272486032354244,-11.781360035463319
-55.28614042467286,-11.774263344718774
-55.28479295174668,-11.777587111270016
-55.263682542569875,-11.78378548673044
-55.295572735156114,-11.77363452401989
-55.292787957775346,-11.78369565520203
-55.27563013584866,-11.779563404895079
-55.28263699506479,-11.76528019187758
-55.284613288689854,-11.791870324287517
-55.27446232597931,-11.775700649173364
-55.26476052091081,-11.787199084810096
-55.29215913707646,-11.780910877821258
-55.27194704318377,-11.76213608838316
-55.283714973405736,-11.767346317031054
-55.27760642947372,-11.78881605232151
-55.26637748842223,-11.791241503588633
-55.28623025620127,-11.767975137729938
-55.29485408292882,-11.776958290571132
-55.28551160397398,-11.771658230394827
-55.29440492528676,-11.765729349519638
-55.26763512982,-11.77453283930401
-55.296201555855,-11.779922731008726
-55.29790835489482,-11.775071828474482
-55.27311485305313,-11.78055155170761
-55.29449475681517,-11.782168519219026
-55.28658958231492,-11.776329469872248
-55.268892771217764,-11.763214066724103
-55.283175984235264,-11.767705643144701
-55.26520967855288,-11.781090540878083
-55.281559016723854,-11.764561539650284
-55.270150412615536,-11.762854740610456
-55.296830376553885,-11.769322610656117
-55.28353531034892,-11.791421166645456
-55.28712857148539,-11.774712502360833
-55.27805558711579,-11.7782159319689
-55.27904373392832,-11.765459854934402
-55.291799810962814,-11.794565270139875
-55.29215913707646,-11.777137953627957
-55.27482165209295,-11.762854740610456
-55.28425396257621,-11.769861599826589
-55.27697760877484,-11.782707508389498
-55.26619782536541,-11.787199084810096
-55.29790835489482,-11.765100528820755
-55.28748789759904,-11.796721226821763
-55.286769245371744,-11.781180372406494
-55.29575239821294,-11.772466714150536
-55.27958272309879,-11.795643248480818
-55.27571996737707,-11.790522851361338
-55.26754529829159,-11.761597099212688
-55.288206549826334,-11.77084974663912
-55.286320087729685,-11.76213608838316
-55.28811671829792,-11.772017556508475
-55.26503001549605,-11.764112382008223
-55.27041990720077,-11.765010697292343
-55.269341928859824,-11.764292045065048
-55.29054216956504,-11.774712502360833
-55.27733693488849,-11.791241503588633
-55.28937435969569,-11.761417436155865
-55.27419283139407,-11.760249626286509
-55.29961515393465,-11.765549686462816
-55.27239620082583,-11.77776677432684
-55.268892771217764,-11.796721226821763
-55.283445478820504,-11.799416172674121
-55.27131822248489,-11.798338194333176
-55.286769245371744,-11.797619542105881
-55.28982351733775,-11.779922731008726
-55.290362506508224,-11.775610817644953
-55.293686273059464,-11.763573392837753
-55.28928452816728,-11.780821046292846
-55.27958272309879,-11.793936449440992
-55.288206549826334,-11.794026280969403
-55.266107993837,-11.783605823673618
-55.284882783275094,-11.77776677432684
-55.26682664606429,-11.78971436760563
-55.27185721165536,-11.788905883849923
-55.28137935366703,-11.780192225593963
-55.26565883619494,-11.79429577555464
-55.2819183428375,-11.783515992145205
-55.27922339698514,-11.781090540878083
-55.27302502152472,-11.778305763497311
-55.26422153174035,-11.799236509617296
-55.2624249011721,-11.766448001746934
-55.28712857148539,-11.79151099817387
-55.291979474019634,-11.770041262883412
-55.298896501707354,-11.7721972195653
-55.26377237409828,-11.764202213536635
-55.282277668951146,-11.778575258082547
-55.2999744800483,-11.776688795985896
-55.298716838650535,-11.798338194333176
-55.275360641263426,-11.771568398866416
-55.26206557505846,-11.767885306201526
-55.28829638135475,-11.779383741838256
-55.26961142344506,-11.767166653974229
-55.292518463190106,-11.768873453014058
-55.266557151479056,-11.763573392837753
-55.26035877601863,-11.775251491531305
-55.28057086991132,-11.769142947599292
-55.26062827060387,-11.773724355548302
-55.299704985463066,-11.791780492759104
-55.27697760877484,-11.768334463843585
-55.277696261002134,-11.791600829702281
-55.265748667723344,-11.777676942798427
-55.29449475681517,-11.781360035463319
-55.273923336808835,-11.769861599826589
-55.284613288689854,-11.761417436155865
-55.26583849925176,-11.774802333889246
-55.27814541864419,-11.782527845332673
-55.261975743530044,-11.796361900708114
-55.28973368580934,-11.788726220793098
-55.28048103838291,-11.780910877821258
-55.28578109855921,-11.787109253281683
-55.296830376553885,-11.776419301400662
-55.28856587593998,-11.78369565520203
-55.29898633323577,-11.775161660002894
-55.26853344510412,-11.78692959022486
-55.2751809782066,-11.773814187076715
-55.28623025620127,-11.777407448213193
-55.27652845113278,-11.79842802586159
-55.27428266292248,-11.767076822445818
-55.27006058108712,-11.770041262883412
-55.29925582782101,-11.787917737037391
-55.27086906484283,-11.779293910309843
-55.26215540658687,-11.792768639571635
-55.27805558711579,-11.7759701437586
-55.29000318039457,-11.76213608838316
-55.26664698300747,-11.768244632315174
-55.2856912670308,-11.773185366377831
-55.2608977651891,-11.772287051093711
-55.28308615270685,-11.796361900708114
-55.29054216956504,-11.783515992145205
-55.28892520205363,-11.793936449440992
-55.298267681008475,-11.767795474673113
-55.272036874712185,-11.795822911537643
-55.27482165209295,-11.7782159319689
-55.29494391445723,-11.799685667259357
-55.29709987113912,-11.772646377207359
-55.266107993837,-11.76438187659346
-55.29925582782101,-11.760159794758097
-55.260089281433395,-11.782168519219026
-55.26817411899047,-11.776509132929073
-55.280391206854496,-11.788905883849923
-55.27275552693948,-11.793487291798932
-55.2751809782066,-11.787558410923744
-55.28003188074085,-11.773365029434654
-55.27527080973501,-11.79429577555464
-55.282547163536385,-11.772466714150536
-55.27563013584866,-11.786390601054388
-55.285601435502386,-11.78189902463379
-55.27733693488849,-11.772107388036888
-55.27149788554171,-11.775790480701778
-55.260538439075454,-11.787378747866919
-55.29754902878118,-11.766358170218522
-55.261975743530044,-11.793217797213696
-55.28236750047956,-11.78558211729868
-55.274372494450894,-11.796721226821763
-55.28281665812162,-11.793217797213696
-55.2631435533994,-11.760608952400156
-55.27311485305313,-11.783156666031557
-55.290362506508224,-11.78836689467945
-55.26718597217794,-11.771388735809591
-55.2631435533994,-11.78558211729868
-55.26790462440523,-11.762495414496808
-55.27239620082583,-11.761776762269513
-55.26520967855288,-11.772826040264183
-55.299435490877826,-11.797350047520645
-55.28757772912745,-11.771837893451652
-55.27428266292248,-11.77911424725302
-55.29692020808229,-11.764022550479812
-55.283175984235264,-11.78513295965662
-55.26125709130275,-11.782617676861086
-55.2856912670308,-11.77866508961096
-55.29718970266753,-11.787019421753271
-55.27697760877484,-11.78378548673044
-55.28838621288316,-11.795912743066054
-55.26278422728575,-11.760968278513806
-55.28057086991132,-11.777407448213193
-55.28937435969569,-11.7782159319689
-55.2616164174164,-11.77677862751431
-55.284433625633035,-11.777407448213193
-55.280391206854496,-11.78459397048615
-55.29350661000264,-11.789175378435159
-55.27563013584866,-11.77866508961096
-55.27338434763836,-11.79204998734434
-55.28614042467286,-11.762046256854749
-55.27715727183166,-11.780192225593963
-55.279403060041965,-11.765998844104875
-55.282277668951146,-11.766627664803758
-55.28596076161604,-11.76438187659346
-55.27715727183166,-11.786390601054388
-55.298447344065295,-11.791241503588633
-55.270330075672355,-11.790522851361338
-55.266736814535875,-11.774173513190362
-55.2608977651891,-11.779293910309843
-55.26682664606429,-11.764022550479812
-55.292518463190106,-11.777497279741604
-55.27464198903613,-11.792858471100049
-55.29117099026393,-11.787199084810096
-55.27652845113278,-11.790702514418161
-55.29413543070152,-11.798517857390001
-55.2616164174164,-11.78279733991791
-55.279133565456725,-11.76303440366728
-55.26772496134841,-11.796541563764938
-55.27958272309879,-11.783515992145205
-55.298447344065295,-11.764112382008223
-55.26781479287682,-11.77686845904272
-55.27230636929742,-11.788277063151039
-55.27500131514978,-11.784773633542972
-55.28263699506479,-11.780910877821258
-55.27428266292248,-11.793936449440992
-55.27284535846789,-11.764292045065048
-55.27994204921244,-11.795104259310348
-55.263862205626694,-11.799056846560473
-55.29898633323577,-11.761058110042217
-55.28614042467286,-11.795104259310348
